,Distrito,Mean,Var,ACF1,Trend,Linearity,Curvature,Season,Peak,Trough,Entropy,Lumpiness,Spikiness,Lshift,Vchange,Fspots,Cpoints,KlScore,ChangeIdx
107,MINGA GUAZU,2.4952595906829296,4.453764783198763,0.4271755076734376,0.7703291333157197,0.006542946728884071,-0.9095669347368887,0.09037478456482684,4.0,-0.029620930751374723,1.11365016603265,0.001451074459766394,4.2026665274167266e-08,0.14285714285622142,0.006802721088347622,80.0,4.0,1e-10,1e-10
108,SAN ALBERTO,11.43646554583519,34.11634765013936,0.16818087801459863,0.8572720300791877,0.0029481439107234973,-0.45135542964046627,0.017632749149636306,1e-07,-0.005839585494989476,1e-08,0.0008492011274607308,2.7798755237608598e-08,1e-07,1e-07,97.0,2.0,1e-10,1e-10
109,SAN COSME Y DAMIAN,10.798111864621772,0.004713885979460005,0.5238095238095238,0.9581010256566495,0.0067130835832020005,-1.0196770534485116,0.03964465802336292,1e-07,-0.014709521247982518,0.5108256237659907,1.8284719436333284e-10,3.033128575214155e-08,1e-07,1e-07,96.0,1.0,1e-10,1e-10
110,SANTA ELENA,26.574872379984907,305.45834248418413,0.15204454770090828,0.7415957936276605,0.006565860531064282,-0.8926458460917428,0.03820555013403504,1e-07,-0.016999613526572324,0.4263426931297195,0.00011360946733782877,8.37550054695206e-08,0.1999999999999172,0.013333333333322294,80.0,4.0,1e-10,1e-10
111,JOSE DOMINGO OCAMPOS,13.920013624458768,21.53260862640524,-0.9924026130161827,0.9141716648944564,0.0015778421923208692,-0.24454201936809472,0.039309894855441896,1e-07,-0.01114367603550089,1e-08,0.00024563266796055327,1.8288807654431463e-08,1e-07,1e-07,100.0,2.0,1e-10,1e-10
112,LOMA PLATA,8.612481513956363,9.126447727058572,0.0009258331825677435,0.8927884709890346,0.005980399610443259,-0.8998680629689926,0.05320561059241524,1e-07,-0.019360666689227476,1.3862943611198906,0.0007088264299809909,2.6736927550096435e-08,1e-07,1e-07,94.0,4.0,1e-10,1e-10
113,SAN SALVADOR,37.347331198618136,143.17857994116665,-0.2886004217853357,0.9549353528235351,0.0025053543514601817,-0.38512043968471954,0.05897528803923713,1e-07,-0.01060891325071428,1.0986122886681098,0.0004930966469428008,2.0361577350803177e-09,1e-07,1e-07,98.0,1.0,1e-10,1e-10
114,ITAPE,18.30120844962554,40.89746787310746,-0.3511157305416826,0.9130061299663368,0.0063384650853848005,-0.9551322211585687,0.025100048968032196,1e-07,-0.011246303233444704,1.252762968495368,0.0007088264299806378,2.1554014178723578e-08,1e-07,1e-07,94.0,5.0,1e-10,1e-10
115,ALTO VERA,5.938118846217117,0.0008421462330771806,-0.11111111111110818,0.9196752974170488,0.0022827243286307865,-0.35357248955885656,0.03999993844363037,1e-07,-0.014818140099478617,1e-08,1e-07,3.072356001056933e-08,1e-07,1e-07,100.0,1.0,1e-10,1e-10
116,BUENA VISTA,23.01556450939749,64.56885461420904,-1.0009861133751277,0.8968189446740287,0.002444159358641962,-0.3773498641368622,0.04402580656098276,1e-07,-0.01125897573456777,0.6931471805599453,0.0002568211702830217,2.1989375613266445e-08,1e-07,1e-07,99.0,3.0,1e-10,1e-10
117,JUAN EULOGIO ESTIGARRIBIA,4.16093887768358,3.2821262543666965,0.2663629786746857,0.8928362617665091,0.006876594011619944,-1.0086342023460815,0.03146245405789316,1.0,-0.013116550733401778,1.252762968495368,0.0005657125789023041,1.981352201025871e-08,0.3333333333325825,0.03703703703687019,89.0,6.0,1e-10,1e-10
118,LA PALOMA,51.1490400434054,1138.7602006540542,0.7346662377755142,0.9379433198106651,0.009277821765204817,-1.2877252296917754,0.06612782131930572,1e-07,-0.0211453062583236,1e-08,0.00018213884592726046,8.574989803494048e-09,0.19999999999999585,0.010833333333339358,86.0,4.0,1e-10,1e-10
119,CARAYAO,14.750085823050524,255.23394598593075,0.4151362741689436,0.7230802323788346,0.004258088487721585,-0.6244013409834056,0.052768745930475314,1e-07,-0.01700251759874884,1.3350010667323402,0.002689151873768927,6.065235693125165e-08,1e-07,1e-07,91.0,2.0,1e-10,1e-10
120,SANTA ROSA DEL MBUTUY,15.286361244091925,89.16485054889255,0.6072686750996306,0.9246900811617319,0.006219421073910875,-0.8896896559603641,0.05089074874875921,1e-07,-0.008748591940344283,1.2039728043259361,7.258382643005393e-05,6.440093944694052e-09,0.19999999999979712,0.013333333333306288,88.0,2.0,1e-10,1e-10
121,CAPIIBARY,9.01109718093242,63.452328112331614,-0.38000717445476095,0.5725399469863885,0.0014945746175349828,-0.23051868989960506,0.040642913825103544,1e-07,-0.010024035986410579,1e-08,0.0016831032215674593,1.2608359682379886e-07,1e-07,1e-07,99.0,2.0,1e-10,1e-10
