anio;semana;distrito_notif;tmax;tmin;tmed;td;pres_est;pres_nm;prcp;hr;helio;nub;vmax_d;vmax_f;vmed;id_estacion;casos
2012;9;LAMBARE;32.75555556;23.74603175;27.2952381;22.23174603;999.0857143;1008.57619;5.092063492;76.36507937;6.376190476;5.841269841;27.22222222;2.697142857;1.523174603;86218;63
2012;9;LIMPIO;32.4372093;23.46976744;27.11162791;22.3744186;998.7813953;1008.281395;2.620930233;77.55813953;6.458139535;5.837209302;25.8372093;2.648139535;1.364418605;86218;43
2012;9;LUQUE;32.37808219;23.52876712;27;22.50958904;998.8561644;1008.349315;3.9;78.54794521;5.834246575;6.164383562;25.76712329;2.704794521;1.410547945;86218;73
2012;9;MARIANO ROQUE ALONSO;31.7;23.73333333;26.65;22.50833333;999.35;1008.866667;7.475;80.16666667;5;6.416666667;29.16666667;2.590833333;1.510833333;86218;12
2012;9;NATALICIO TALAVERA;37;22.8;27.8;21.2;985.6;1003.6;8.3;72;12;6;34;5;2.78;86234;1
2012;9;NUEVA ITALIA;30.28;22.24;25.68;23.19;996.54;1009.68;9.34;87.8;4.84;4.2;3.7;0.556;0.319;86221;10
2012;9;PARAGUARI;30.15;22.15;25.45;23;996.6;1009.95;2.85;87;4.6;5.25;9.75;0.9725;0.4875;86221;4
2012;9;PEDRO JUAN CABALLERO;28.2;21.1;22.775;20.65;946.475;1010.55;21.4;89.25;2.875;6.5;34.25;2.3625;1.5075;86097;4
2012;9;PILAR;38;25.8;31.1;22;1002.1;1008.6;0;61;11.2;1;5;3.61;2.36;86255;1
2012;9;PIRIBEBUY;29.8;22.06666667;25.41666667;23.16666667;996.7833333;1010.066667;1.9;88.16666667;4.233333333;5;6.5;0.648333333;0.325;86221;6
2012;9;QUIINDY;29.4;22.6;25.7;23.8;997.4;1010.7;0;90;2.2;6;0;0;0;86221;1
2012;9;RECOLETA;31.756;23.424;26.682;22.566;998.958;1008.47;4.214;80.08;5.622;6.18;25.34;2.4936;1.321;86218;50
2012;9;SAN ANTONIO;33.608;24.016;27.532;22.016;999.228;1008.704;10.136;74.52;6.8;5.76;28.08;2.8316;1.8448;86218;25
2012;9;SAN IGNACIO;31.8;21;25;21.3;992.5;1007.5;28.1;80;5;8;9;2.78;1.39;86260;1
2012;9;SAN JOSE DE LOS ARROYOS;30;22.2;24.4;22.5;987;1005.2;0;89;1.1;7;5;4.44;1.11;86234;1
2012;9;SAN LORENZO;31.15348837;22.66976744;25.54651163;22.7744186;999.5813953;1008.9;15.54418605;86.72093023;3.365116279;6.581395349;27.39534884;1.841860465;0.66;86185;43
2012;9;SAN PEDRO;37.6;23.2;28.6;20.4;1000.6;1009.8;7.2;65;10.2;3;36;3.33;1.39;86185;1
2012;9;SAN ROQUE;32.10333333;23.45333333;26.735;22.515;998.99;1008.491667;6.008333333;79.56666667;5.773333333;6.2;23.93333333;2.489833333;1.408833333;86218;60
2012;9;SANTA ROSA DEL AGUARAY;29.4;22.9;25.15;22.9;998.4;1007.7;38.1;88;1;7.5;35;1.39;0.485;86185;2
2012;9;SANTISIMA TRINIDAD;32.26818182;23.60454545;27.01136364;22.35454545;999.0590909;1008.559091;5.209090909;77.97727273;6.204545455;5.863636364;25.36363636;2.505;1.419090909;86218;44
2012;9;VILLA DEL ROSARIO;28.6;23;25.1;23.7;997.1;1006.4;26.2;92;0;8;36;0.56;0.28;86185;2
2012;9;VILLA ELISA;33.7;24.06363636;27.69090909;22.1;999.1590909;1008.622727;8.113636364;74.27272727;6.531818182;5.863636364;28.45454545;2.965454545;1.795909091;86218;22
2012;9;VILLARRICA;32.8;22.5;27.1;21;991.6;1010.2;0;72;7;4.5;20.5;1.53;0.765;86233;2
2012;9;VILLETA;33.84;23.76;27.16;22.48;998.58;1008.02;15.9;77.6;7.18;5.6;16.2;2.498;1.85;86218;5
2012;9;YAGUARON;33.2;23.9;26.925;22.925;997.25;1010.5;27.4;81;4.125;5.25;15.5;1.11;0.765;86221;4
2012;9;YPACARAI;34.5;24.23333333;28.41666667;22.23333333;997.0166667;1010.166667;13;72.5;6.666666667;3.166666667;21.33333333;1.48;0.786666667;86221;12
2012;9;YPANE;33.225;23.8;27.5125;22.0875;998.98125;1008.475;4.625;74.875;6.71875;5.8125;30.6875;2.968125;1.64875;86218;16
2012;9;YUTY;32;22.3;26.5;23.3;993;1009.4;0;84;5.3;4;32;3.33;2.64;86268;1
2012;10;1RO DE MARZO;30.6;23.6;23.8;21.5;1003.2;1012.9;16.9;88;1.1;5;32;1.94;1.6;86218;1
2012;10;ACAHAY;30;24.4;23.3;21.1;999.7;1013.1;14;88;1;5;36;2.22;1.11;86221;1
2012;10;ALTOS;32.6;21.7;26.2;21.75;1002.35;1011.35;0.4;77.5;8.35;3;7.5;1.25;0.725;86218;2
2012;10;AREGUA;33.44285714;21.6;26.83333333;20.60952381;1001.880952;1011.190476;0.804761905;70.66666667;11.1047619;2.285714286;16.33333333;3.095238095;1.614285714;86218;21
2012;10;ARROYOS Y ESTEROS;36;22.2;29;21.7;1002;1011.5;0;66;11.8;1;2;2.78;1.25;86218;1
2012;10;ATYRA;30.475;22.55;24.275;20.975;1002.825;1012.475;8.65;83.25;4.75;4.25;20.75;1.525;1.1625;86218;4
2012;10;CAACUPE;33.61333333;21.58666667;26.71333333;21.71333333;998.58;1011.86;1.866666667;75.73333333;7.633333333;2.533333333;12;1.184;0.666666667;86221;15
2012;10;CAAGUAZU;31.6;18.5;23.75;19.15;990.325;1008.55;0;77;9.65;2;12.75;0.835;0.52;86234;4
2012;10;CABALLERO ALVAREZ;33.8;19.5;26.8;18.9;977.4;1011.2;0;64;11.7;1;27;1.67;0.83;86210;1
2012;10;CAPIATA;32.88145161;22.39193548;26.42822581;21.18790323;1001.485484;1010.902419;3.601612903;74.98387097;8.833870968;3.274193548;17.78225806;2.991532258;1.673225806;86218;124
2012;10;CECILIO BAEZ;33;18;26.4;20;990.6;1012.4;0;69;11;0;0;0;0;86192;1
2012;10;CONCEPCION;33.36086957;23.42608696;27.11304348;22.95217391;1001.165217;1009.717391;0.295652174;79.91304348;8.369565217;4.304347826;24.2173913;2.512173913;1.546086957;86134;23
2012;10;CORONEL OVIEDO;33.2;17;24;18.7;991.1;1009.3;0;74;11.8;0;17;1.39;0.76;86234;2
2012;10;ENCARNACION;25.4;17;20.9;18.6;998.8;1009.3;0;87;3.5;4;23;2.22;1.32;86297;1
2012;10;FERNANDO DE LA MORA;33.32;22.61142857;27;21.71428571;1001.059048;1010.415238;1.777142857;74.58095238;9.131428571;3.257142857;12.77142857;2.84047619;1.532;86218;105
2012;10;GUARAMBARE;33.26666667;22.66666667;26.46666667;21.33333333;1001.966667;1011.133333;5.633333333;75.33333333;8.166666667;3;26.33333333;3.24;1.873333333;86218;3
2012;10;HORQUETA;33.52631579;23.77894737;26.92105263;22.87894737;1001.505263;1010.047368;1.273684211;80.26315789;8.610526316;3.894736842;21.94736842;3.157894737;1.958947368;86134;19
2012;10;ITA;31.97142857;21.42857143;25.2;20.97142857;998.8714286;1012.242857;4;79;6.785714286;2.714285714;16.71428571;1.665714286;0.872857143;86221;7
2012;10;ITAUGUA;32.53409091;21.39090909;26.01590909;20.59318182;1001.963636;1011.343182;1.975;74.15909091;9.802272727;3;13.61363636;2.561818182;1.402045455;86218;44
2012;10;J A SALDIVAR;32.23333333;21.37777778;25.76666667;20.83333333;1002.433333;1011.766667;2.055555556;76;8.911111111;3;10.66666667;1.82;1.038888889;86218;9
2012;10;LA CATEDRAL;32.27826087;21.79130435;25.68695652;20.70434783;1002.226087;1011.608696;4.443478261;76.08695652;8.491304348;3.217391304;18.73913043;2.570869565;1.498695652;86218;23
2012;10;LA ENCARNACION;33.42;22.448;26.892;21.492;1001.492;1010.836;2.8;74.16;9.088;3;14.96;2.866;1.562;86218;25
2012;10;LAMBARE;33.27540984;21.76721311;26.64262295;21.0704918;1001.852459;1011.093443;1.740983607;73.36065574;9.852459016;2.737704918;14.2295082;2.699836066;1.45;86218;61
2012;10;LIMPIO;32.240625;21.953125;25.890625;21.1171875;1001.71875;1011.139063;3.0546875;76.875;8.3953125;3.546875;12.890625;2.3159375;1.3290625;86218;64
2012;10;LORETO;34.6;22;27.3;22.9;1003.3;1011.9;0;79;10.5;2;17;1.11;0.76;86134;1
2012;10;LUQUE;33.31190476;22.23015873;26.79444444;21.37936508;1001.397619;1010.742857;2.369047619;74.13492063;9.331746032;3.095238095;13.73015873;2.865;1.549365079;86218;126
2012;10;MARIANO ROQUE ALONSO;32.39545455;21.92727273;25.88636364;21.03181818;1002.127273;1011.55;3.95;76.54545455;8.231818182;3.272727273;14.22727273;2.258636364;1.311363636;86218;22
2012;10;NUEVA ITALIA;33.49090909;23.47272727;27.7;22.70909091;997.1545455;1010.345455;1.272727273;75.54545455;7.590909091;3.545454545;21.27272727;1.614545455;0.96;86221;11
2012;10;PARAGUARI;31.3;20.4;25.65;20.25;999.15;1012.5;0;74;9.25;1;27;1.39;0.765;86221;2
2012;10;PEDRO JUAN CABALLERO;30.82666667;20.69333333;24.18666667;20.52666667;948.3733333;1012.266667;3.84;81.6;7.173333333;3.666666667;7.066666667;2.85;2.367333333;86097;15
2012;10;PILAR;30;14;21.3;17.3;1008.7;1015.5;0;79;11;0;18;1.11;0.83;86255;1
2012;10;PIRIBEBUY;32.56666667;21.23333333;26.05;21.5;997.85;1011.183333;0;77.5;8.666666667;3;9;1.573333333;0.856666667;86221;6
2012;10;RECOLETA;33.27183099;22.01126761;26.7;21.3084507;1002.071831;1011.432394;2.277464789;74.08450704;9.174647887;2.690140845;11.04225352;2.288450704;1.239295775;86218;71
2012;10;SAN ANTONIO;32.16904762;22.41428571;25.95952381;21.13571429;1001.830952;1011.278571;3.39047619;76.57142857;8.223809524;3.357142857;17.45238095;2.452619048;1.431190476;86218;42
2012;10;SAN JOSE DE LOS ARROYOS;34;23.2;28.3;21.9;985.9;1003.8;0;70;11.6;2;36;5;2.08;86234;1
2012;10;SAN LORENZO;32.58554217;21.6746988;26.01445783;22.74337349;1001.613253;1010.940964;5.262650602;83.87951807;5.98313253;4.445783133;25.31325301;1.457710843;0.650240964;86185;83
2012;10;SAN ROQUE;32.96521739;22.30144928;26.56521739;21.24927536;1001.75942;1011.168116;2.576811594;74.47826087;9.047826087;2.956521739;14.71014493;2.608115942;1.440144928;86218;69
2012;10;SANTA ROSA DEL AGUARAY;28.8;20;23.7;21.2;1004.6;1014;0;88;5.8;4;0;0;0;86185;1
2012;10;SANTISIMA TRINIDAD;33.32459016;22.46229508;26.88196721;21.28688525;1001.686885;1011.122951;2.585245902;73.32786885;9.357377049;2.754098361;15.44262295;2.836721311;1.539672131;86218;61
2012;10;SIMON BOLIVAR;30;22.5;24;21;990.5;1012.5;15.5;85;0;4;5;3.33;2.22;86192;1
2012;10;VILLA ELISA;33.04318182;21.26818182;26.35681818;20.61363636;1002.504545;1011.731818;1.225;72.54545455;10.32272727;2.295454545;14.18181818;2.386363636;1.277045455;86218;44
2012;10;VILLA HAYES;31.4;24.4;26.4;23.5;1000.2;1009.7;0.8;84;5.1;5;4;1.11;0.76;86218;1
2012;10;VILLETA;34.66;21.8;27.86;21.84;1000.04;1009.28;0;71.8;10.98;3.4;3.8;3.498;1.72;86218;5
2012;10;YAGUARON;31.65;22.15;25.425;21.25;999.05;1012.375;3.5;79.5;6.5;3.25;22.5;1.25;0.66;86221;4
2012;10;YBY YAU;27.6;20.8;21.9;20.6;947.2;1011.6;8.4;92;1.2;7;5;2.22;1.6;86097;1
2012;10;YPACARAI;33;17;24.5;18.9;1001.7;1015.1;0;74;9.5;0;0;0;0;86221;2
2012;10;YPANE;33.18571429;22.17142857;26.71428571;20.97142857;1001.235714;1010.671429;2.414285714;72.92857143;9.957142857;3.071428571;17;3.332142857;1.793571429;86218;14
2012;11;AREGUA;38.03478261;23.82173913;30.13478261;20.05217391;1002.430435;1011.83913;0;58.26086957;10.95217391;2.043478261;6.956521739;1.992608696;0.984782609;86218;23
2012;11;ARROYOS Y ESTEROS;36.6;24.5;29.9;21.9;1000.6;1010;0;65;11.6;1;20;2.78;1.74;86218;1
2012;11;ATYRA;38.4;24.2;30.4;20.33333333;1004.166667;1013.6;0;58.66666667;10.86666667;2.666666667;9;1.016666667;0.37;86218;3
2012;11;CAACUPE;37.3;24.13636364;30.05;20.91818182;1000.159091;1013.286364;0;60.40909091;9.136363636;1.636363636;25.81818182;1.490454545;0.525454545;86221;22
2012;11;CAAGUAZU;36.8;21.95;28.3;21.75;988.3;1006.35;7.2;71;11.45;2.5;10;1.945;0.83;86234;2
2012;11;CAPIATA;37.81881188;24.04207921;30.10594059;20.38762376;1002.229703;1011.640594;0;59.21782178;10.91980198;1.925742574;8.846534653;2.024554455;1.058861386;86218;202
2012;11;CARAPEGUA;37.32;24.36;29.86;21.08;999.98;1012.98;0;61;9.24;1.2;9.4;0.666;0.306;86221;5
2012;11;CONCEPCION;36.29444444;21.36111111;28.62222222;20.78888889;1002.411111;1010.972222;0;66.11111111;11.02222222;0.833333333;20.05555556;2.777777778;1.017222222;86134;18
2012;11;CORONEL OVIEDO;36.33333333;21;28.1;20.5;989.7333333;1007.8;0;67.66666667;10.13333333;2;14.33333333;1.853333333;0.51;86234;3
2012;11;CURUGUATY;36.7;22.25;29.525;20.9625;991.6875;1013.0875;0;62;11.25;1.375;5.5;1.3875;0.38375;86192;8
2012;11;EMBOSCADA;37.8;24.26666667;30.1;20.5;1001.7;1011.1;0;58.66666667;10.56666667;2;8.333333333;2.316666667;1.226666667;86218;3
2012;11;ENCARNACION;34.4;23.4;28.1;22.8;996.5;1006.8;0;74;10.5;2;23;1.39;0.83;86297;1
2012;11;EUSEBIO AYALA;38.2;24;30;21.3;1002;1015.2;0;62;9.3;2;11;1.11;0.28;86221;1
2012;11;FERNANDO DE LA MORA;37.82688172;24.01397849;30.10430108;20.37473118;1002.347849;1011.763441;0;59.19892473;10.99408602;1.935483871;8.338709677;1.994032258;1.034408602;86218;186
2012;11;GUARAMBARE;37.2;23.75;29.85;20.4;1001;1010.4;0;61;11.35;1;11;2.5;1.495;86218;2
2012;11;HERNANDARIAS;37.4;22.4;29.1;21.8;984.2;1012.1;0;67;11.1;2;2;2.78;1.81;86246;2
2012;11;HORQUETA;36.25806452;21.80322581;28.8483871;20.84193548;1002.480645;1011.022581;0;65.64516129;10.99354839;0.903225806;13.61290323;2.321290323;1.066774194;86134;31
2012;11;ITA;37.62857143;23.88571429;29.71428571;21.12857143;1000.628571;1013.657143;0;62;9.3;1.428571429;4.714285714;0.475714286;0.12;86221;7
2012;11;ITACURUBI DE LA CORDILLERA;37.8;23.4;30.2;19.6;999.2;1012.4;0;56;9;1;31;1.11;0.28;86221;1
2012;11;ITAUGUA;37.65306122;23.71836735;29.92244898;20.23061224;1001.734694;1011.144898;0;59.24489796;10.94081633;1.693877551;8.591836735;2.257142857;1.194693878;86218;49
2012;11;J A SALDIVAR;37.4;24.13333333;30.01666667;20.73333333;1001.65;1011.066667;0;60.5;11.4;1.5;8.666666667;2.455;1.39;86218;6
2012;11;LA CATEDRAL;37.64285714;24.31785714;30.09285714;20.71071429;1002.017857;1011.428571;0;59.96428571;10.76428571;1.857142857;10.71428571;2.034642857;1.118571429;86218;28
2012;11;LA ENCARNACION;37.87777778;24.17222222;30.20555556;20.42222222;1002.327778;1011.733333;0;59.27777778;10.99444444;1.944444444;9.055555556;1.990555556;1.054444444;86218;18
2012;11;LAMBARE;37.71531532;24.04954955;30.06396396;20.39459459;1002.08018;1011.492793;0;59.40540541;10.94864865;1.774774775;8.684684685;2.05990991;1.113783784;86218;111
2012;11;LIMA;36.6;21.8;29.4;20.5;992.8;1014.2;0;61;11;2;5;1.11;0.28;86192;2
2012;11;LIMPIO;37.54736842;24.06842105;29.98947368;20.62894737;1001.894737;1011.313158;0;60;11.01315789;1.736842105;9.394736842;2.208947368;1.200526316;86218;38
2012;11;LUQUE;37.77125749;23.88083832;30.01796407;20.25688623;1002.114371;1011.526347;0;59.16167665;10.84550898;1.826347305;8.928143713;2.001257485;1.051077844;86218;167
2012;11;MARIANO ROQUE ALONSO;37.84705882;24.17647059;30.15588235;20.40294118;1002.444118;1011.864706;0;58.91176471;11.04411765;1.941176471;6.588235294;2.002058824;1.053823529;86218;34
2012;11;NUEVA ITALIA;38.2;24;30;21.3;1002;1015.2;0;62;9.3;2;11;1.11;0.28;86221;1
2012;11;NUEVA LONDRES;36;22.4;28.7;22;987.7;1005.7;0;70;11.4;1;2;2.22;0.69;86234;1
2012;11;PARAGUARI;37.2;23.8;29.5;21;999.6;1012.5;0;62;9.3;1;0;0;0;86221;1
2012;11;PEDRO JUAN CABALLERO;33.81052632;20.76842105;26.32105263;16.5;949.9684211;1013.494737;0.936842105;56.73684211;9.921052632;1.526315789;9.789473684;4.123157895;2.262105263;86097;19
2012;11;PIRAYU;37.6;23.53333333;29.96666667;20.06666667;999.3333333;1012.433333;0;58;9.1;1;20.66666667;0.74;0.186666667;86221;3
2012;11;PIRIBEBUY;37.4;24.6;30.2;21.7;1001.7;1014.8;0;63;9;3;36;1.67;0.42;86221;1
2012;11;QUIINDY;36.7;22.7;29.4;20.65;999.25;1012.35;0;62;9.3;1.5;19;1.67;0.555;86221;2
2012;11;RECOLETA;37.79111111;24.09666667;30.09888889;20.42111111;1002.135556;1011.542222;0;59.37777778;10.77333333;1.9;9.977777778;1.975555556;1.050444444;86218;90
2012;11;SAN ANTONIO;37.89830508;24.12542373;30.14576271;20.43220339;1002.516949;1011.930508;0;59.22033898;10.7779661;2.06779661;9.627118644;1.812711864;0.926271186;86218;59
2012;11;SAN LORENZO;36.57798165;21.72293578;27.52385321;21.7;1002.588073;1011.843119;0;74.53211009;10.46238532;1.495412844;19.26605505;1.476605505;0.39733945;86185;109
2012;11;SAN PEDRO;37;21.8;27.75;21.8;1004.6;1013.85;0;75;10.4;1.5;18;0.555;0.14;86185;2
2012;11;SAN ROQUE;37.7382716;24.27037037;30.14444444;20.57283951;1002.132099;1011.544444;0;59.43209877;10.97160494;1.87654321;8.419753086;2.116666667;1.145802469;86218;81
2012;11;SANTA ROSA DEL AGUARAY;36.525;21.625;27.35;21.4625;1002.25;1011.5375;0;74.375;10.475;1.375;15.125;1.52625;0.41625;86185;8
2012;11;SANTISIMA TRINIDAD;37.752;23.904;30.02133333;20.34666667;1002.112;1011.526667;0;59.24;10.93333333;1.866666667;8.6;2.0896;1.087866667;86218;75
2012;11;VILLA ELISA;37.82972973;24.06621622;30.10405405;20.35810811;1002.098649;1011.502703;0;59.14864865;10.75135135;1.918918919;9.635135135;2.008513514;1.059864865;86218;74
2012;11;VILLA HAYES;37.8;26;30.8;21.5;1002;1011.4;0;59;11.5;2;2;2.78;1.67;86218;1
2012;11;VILLARRICA;37.4;23.13333333;29.63333333;20.13333333;993.4666667;1011.966667;0.666666667;60.33333333;10.7;0.666666667;9.333333333;1.48;0.553333333;86233;3
2012;11;VILLETA;38.08;24.2;30.16;20.44;1003.18;1012.6;0;59.2;10.2;2.4;12.6;1.166;0.526;86218;5
2012;11;YATAITY DEL NORTE;36.2;22;29.2;21.6;989.7;1011.1;0;64;12;1;5;1.11;0.28;86192;2
2012;11;YATYTAY;36.6;21;27.4;21;983.3;1011.1;0;71;10.2;1;5;2.22;1.25;86285;1
2012;11;YBY YAU;34;21.4;27.4;18.7;950.7;1014.2;0;61;9.4;2;7;2.78;1.81;86097;1
2012;11;YPACARAI;37.33333333;24;30;21.3;1000.866667;1014;0;62.33333333;9.1;2.166666667;31;1.483333333;0.373333333;86221;12
2012;11;YPANE;37.72727273;24.01212121;30.02121212;20.47575758;1002.051515;1011.457576;0;59.75757576;10.6030303;1.909090909;11.96969697;1.911212121;1.007878788;86218;33
2012;12;ACAHAY;30.2;20;23.8;17.3;1002;1015.4;0;71;9;2;18;2.78;1.25;86221;1
2012;12;ALBERDI;29;20.4;24.2;18.8;1007.2;1013.9;0;74;1.4;6;18;7.5;3.4;86255;1
2012;12;ALTOS;32.2;20.33333333;26;19;1003.033333;1012.666667;10.56666667;67;10.63333333;2;23.66666667;3.52;2.316666667;86218;3
2012;12;AREGUA;34.51428571;22.07142857;27.33571429;20.51785714;1000.953571;1010.460714;7.946428571;68.85714286;9.635714286;2.678571429;24.92857143;2.858928571;1.651428571;86218;28
2012;12;ARROYOS Y ESTEROS;36.6;23.8;28.4;21.4;998.7;1008.2;31.7;67;9.3;4;35;2.78;1.67;86218;1
2012;12;ATYRA;30.4;19.1;23.65;18.45;1003.4;1013;0.1;76;6.1;3.5;20;2.36;1.11;86218;2
2012;12;BELEN;30;21;25;20.8;1004.9;1013.5;0;79;10.2;4;18;4.17;2.08;86134;1
2012;12;BELLA VISTA;30.95;20.3;24.65;19.25;948.15;1011.95;2.55;75.5;8.325;3.75;21;3.68;2.1025;86294;4
2012;12;CAACUPE;33.225;20.18333333;25.44166667;19.3375;1000.108333;1013.433333;3.8;72.16666667;7.5;2.041666667;15.75;1.088333333;0.45;86221;24
2012;12;CAAGUAZU;31.9;16.8;24.55;19.25;990.85;1009.05;0;75;10.6;1;18;2.22;1.25;86234;2
2012;12;CAPIATA;33.09479769;20.91156069;26.43699422;20.01791908;1002.088439;1011.625434;3.138150289;70.39306358;9.83583815;2.369942197;18.93641618;2.755780347;1.576184971;86218;173
2012;12;CAPITAN BADO;29.4;19.8;24.5;21;948.6;1012.3;0;82;8.5;4;5;3.33;2.22;86097;1
2012;12;CARAGUATAY;31;18.1;22.65;19;990.2;1008.55;1.4;83;5.1;3.5;9;1.11;0.415;86234;2
2012;12;CARAPEGUA;33.6;22;27.2;21.6;999.8;1013;0;73;9;1;36;2.22;0.97;86221;1
2012;12;CECILIO BAEZ;32.5;18.5;27.9;20.1;992;1013.6;0;63;11;1;5;1.39;0.35;86192;1
2012;12;CHORE;31.5;18.5;24.3;18.2;993.7;1015.7;0;71;11;0;0;0;0;86192;2
2012;12;CONCEPCION;32.57169811;21.38867925;26.49622642;21.56792453;1002.373585;1010.935849;16.85283019;76.56603774;9.666037736;2.58490566;15.37735849;2.296981132;1.503207547;86134;53
2012;12;CORONEL BOGADO;36.5;23.6;29.3;21.9;993.1;1003.2;16.6;66;0;6;36;2.22;1.32;86297;1
2012;12;CORONEL OVIEDO;33.575;20.35;26.5;20.35;988.825;1006.925;17.95;72;10.525;1.75;27;2.22;0.975;86234;4
2012;12;CURUGUATY;31.33;19.49;25.7;20.1;992.07;1013.94;0.44;73.6;8.1;2.9;4.3;0.778;0.368;86192;10
2012;12;EMBOSCADA;30;18.6;24.8;17.8;1005.2;1014.9;0;67;11.3;1;18;3.89;2.64;86218;1
2012;12;ENCARNACION;36.65;23.4;29.3;21.45;993.55;1003.7;8.3;64.5;5;4.5;31.5;2.22;1.32;86297;2
2012;12;FERNANDO DE LA MORA;33.34066986;21.11674641;26.46698565;19.9569378;1001.805742;1011.344498;5.943062201;69.9569378;9.436842105;2.636363636;21.9569378;2.782488038;1.605502392;86218;209
2012;12;GUARAMBARE;33.25;21.8625;26.7125;20.8875;1001.525;1011.0875;11.9125;72.375;9.1875;3.125;21.125;3.0575;1.72875;86218;8
2012;12;HORQUETA;32.7027027;21.50810811;26.62162162;21.44054054;1002.210811;1010.775676;20.51891892;75.72972973;9.348648649;2.486486486;15.64864865;2.343783784;1.591081081;86134;37
2012;12;ISLA PUCU;31.4;17;22.8;16.6;1002.3;1015.8;0;72;9;0;0;0;0;86221;1
2012;12;ITA;35.14;22.32;27.14;20.47;998.53;1011.72;8.72;69.9;7.2;2.5;18;1.11;0.443;86221;10
2012;12;ITAUGUA;33.14634146;21.1402439;26.35121951;20.25;1001.765854;1011.304878;6.987804878;71.62195122;9.279268293;2.804878049;19.64634146;2.66304878;1.464268293;86218;82
2012;12;J A SALDIVAR;33.66;22.13;26.73;21.2;1000.98;1010.49;6.4;74;7.69;3.9;22.3;2.668;1.383;86218;10
2012;12;LA CATEDRAL;33.825;21.98125;26.775;20.7875;1000.91875;1010.45625;13.90625;71.4375;8.41875;3.8125;25.0625;2.77875;1.594375;86218;16
2012;12;LA ENCARNACION;34.032;21.544;26.908;19.848;1001.516;1011.04;5.096;68.24;9.708;2.2;25.16;2.9464;1.7076;86218;25
2012;12;LAMBARE;33.29615385;20.9625;26.53557692;19.92884615;1001.996154;1011.532692;4.5875;69.73076923;10.15865385;2.144230769;19.40384615;2.759711538;1.579038462;86218;104
2012;12;LIMA;33;21.2;27.9;19.7;990.9;1012.6;0;62;11;0;5;1.39;0.35;86192;2
2012;12;LIMPIO;34.036;21.5;26.88;19.872;1001.448;1010.974;6.994;68.28;9.796;2.28;24.78;2.8738;1.6686;86218;50
2012;12;LUQUE;33.46216216;21.40405405;26.50135135;20.2527027;1001.529054;1011.060811;7.103378378;71.15540541;8.977027027;2.912162162;22.12837838;2.720540541;1.501283784;86218;148
2012;12;MARIANO ROQUE ALONSO;32.60869565;20.69130435;26.07391304;19.90434783;1002.352174;1011.908696;4.160869565;71.43478261;9.626086957;2.391304348;18;2.77826087;1.555652174;86218;23
2012;12;MBOCAYATY DEL YHAGUY;35.5;20.6;26.6;20.8;987.4;1005.5;0;74;10.7;2;36;2.22;0.56;86234;1
2012;12;NUEVA ITALIA;33.2;19.46666667;26.73333333;21.06666667;1000.466667;1013.733333;0;72.33333333;9;1;36;1.853333333;0.783333333;86221;3
2012;12;PARAGUARI;34.1;21.5;26.7;18.5;999.5;1012.8;0;64;9;1.5;27;2.5;1.04;86221;2
2012;12;PASO YOBAI;30.4;21.4;24.5;17.8;995.2;1013.9;0;71;11;3;18;1.67;1.18;86233;1
2012;12;PEDRO JUAN CABALLERO;29.46666667;20.11333333;23.59666667;19.66333333;948.28;1012.233333;0.783333333;80.3;6.276666667;4.2;20.83333333;3.202;2.216;86097;30
2012;12;PIRIBEBUY;31.4;19.1;23.95;19.075;1001.2;1014.625;0.5;77.25;6.75;2.5;13.5;1.1125;0.485;86221;4
2012;12;QUIINDY;35.11111111;22.8;26.72222222;20.7;998.2666667;1011.377778;19.15555556;72.77777778;6;3.777777778;4;0.246666667;0.092222222;86221;9
2012;12;RECOLETA;32.54862385;20.59449541;25.89724771;19.93486239;1002.244954;1011.789908;3.237614679;72.23853211;9.028440367;2.788990826;17.9266055;2.576238532;1.403302752;86218;109
2012;12;SAN ANTONIO;33.04935065;20.94805195;26.45974026;20.09220779;1002.102597;1011.646753;4.546753247;70.50649351;10.0038961;2.337662338;18.49350649;2.8;1.607272727;86218;77
2012;12;SAN JUAN BAUTISTA;32.53333333;19;25;16.73333333;1002.05;1012.733333;0;62.33333333;8.9;0.5;24;1.99;1.18;86260;6
2012;12;SAN LORENZO;32.40566038;20.66226415;25.26226415;21.37735849;1002.168868;1011.508491;7.294339623;81.27358491;8.435849057;3.273584906;13.9245283;1.236415094;0.424056604;86185;106
2012;12;SAN PEDRO;35.8;21;26.9;21.8;999.8;1009.1;0;77;10.8;1;36;2.22;0.56;86185;1
2012;12;SAN ROQUE;32.94883721;21;26.24883721;20.05116279;1001.967442;1011.52093;7.03372093;70.98837209;9.23255814;2.860465116;20.8255814;2.797674419;1.610348837;86218;86
2012;12;SAN ROQUE GONZALEZ DE SANTACRUZ;31;16.7;23.6;15.4;1004.5;1014.1;0;64;11.4;0;18;1.94;1.18;86218;1
2012;12;SANTA ROSA DEL AGUARAY;33.6;21.5;26.55;22.65;1001.9;1011.2;0;81;9.75;2.5;9;0.835;0.28;86185;2
2012;12;SANTISIMA TRINIDAD;33.02333333;21.19166667;26.4;20.22333333;1001.985;1011.53;4.26;71.41666667;9.238333333;2.683333333;20.23333333;2.876166667;1.618;86218;60
