Dep-Prov-Distrito,Distrito,Semana,Incidencia semanal,Casos,Año
"PIURA, PIURA, TAMBO GRANDE",TAMBO GRANDE,18,23.9521,152.0,2015
"PIURA, PIURA, TAMBO GRANDE",TAMBO GRANDE,21,47.9042,176.0,2015
"PIURA, PIURA, TAMBO GRANDE",TAMBO GRANDE,46,47.9042,0.0,2015
"PIURA, PIURA, TAMBO GRANDE",TAMBO GRANDE,47,71.8563,0.0,2015
"PIURA, PIURA, TAMBO GRANDE",TAMBO GRANDE,48,0.0,1.0,2015
"PIURA, PIURA, TAMBO GRANDE",TAMBO GRANDE,51,0.0,0.0,2015
"PIURA, PIURA, TAMBO GRANDE",TAMBO GRANDE,52,0.0,0.0,2015
"PIURA, PIURA, TAMBO GRANDE",TAMBO GRANDE,53,0.0,0.0,2015
"PIURA, PIURA, TAMBO GRANDE",TAMBO GRANDE,45,0.0,2.0,2015
"PIURA, PIURA, TAMBO GRANDE",TAMBO GRANDE,49,0.0,2.0,2015
"PIURA, PIURA, TAMBO GRANDE",TAMBO GRANDE,50,0.0,3.0,2015
"PIURA, PIURA, TAMBO GRANDE",TAMBO GRANDE,40,0.0,4.0,2015
"PIURA, PIURA, TAMBO GRANDE",TAMBO GRANDE,43,0.0,3.0,2015
"PIURA, PIURA, TAMBO GRANDE",TAMBO GRANDE,30,0.0,5.0,2015
"PIURA, PIURA, TAMBO GRANDE",TAMBO GRANDE,41,0.0,5.0,2015
"PIURA, PIURA, TAMBO GRANDE",TAMBO GRANDE,42,0.0,5.0,2015
"PIURA, PIURA, TAMBO GRANDE",TAMBO GRANDE,44,0.0,6.0,2015
"PIURA, PIURA, TAMBO GRANDE",TAMBO GRANDE,32,0.0,13.0,2015
"PIURA, PIURA, TAMBO GRANDE",TAMBO GRANDE,28,0.0,23.0,2015
"PIURA, PIURA, TAMBO GRANDE",TAMBO GRANDE,29,0.0,20.0,2015
"PIURA, PIURA, TAMBO GRANDE",TAMBO GRANDE,31,0.0,11.0,2015
"PIURA, PIURA, TAMBO GRANDE",TAMBO GRANDE,36,0.0,12.0,2015
"PIURA, PIURA, TAMBO GRANDE",TAMBO GRANDE,39,0.0,10.0,2015
"PIURA, PIURA, TAMBO GRANDE",TAMBO GRANDE,27,0.0,36.0,2015
"PIURA, PIURA, TAMBO GRANDE",TAMBO GRANDE,38,0.0,15.0,2015
"PIURA, PIURA, TAMBO GRANDE",TAMBO GRANDE,33,0.0,20.0,2015
"PIURA, PIURA, TAMBO GRANDE",TAMBO GRANDE,25,0.0,95.0,2015
"PIURA, PIURA, TAMBO GRANDE",TAMBO GRANDE,34,0.0,26.0,2015
"PIURA, PIURA, TAMBO GRANDE",TAMBO GRANDE,37,0.0,18.0,2015
"PIURA, PIURA, TAMBO GRANDE",TAMBO GRANDE,23,0.0,84.0,2015
"PIURA, PIURA, TAMBO GRANDE",TAMBO GRANDE,24,0.0,83.0,2015
"PIURA, PIURA, TAMBO GRANDE",TAMBO GRANDE,26,0.0,44.0,2015
"PIURA, PIURA, TAMBO GRANDE",TAMBO GRANDE,35,0.0,34.0,2015
"PIURA, PIURA, TAMBO GRANDE",TAMBO GRANDE,6,0.0,49.0,2015
"PIURA, PIURA, TAMBO GRANDE",TAMBO GRANDE,7,0.0,47.0,2015
"PIURA, PIURA, TAMBO GRANDE",TAMBO GRANDE,5,23.9521,28.0,2015
"PIURA, PIURA, TAMBO GRANDE",TAMBO GRANDE,9,0.0,23.0,2015
"PIURA, PIURA, TAMBO GRANDE",TAMBO GRANDE,11,0.0,17.0,2015
"PIURA, PIURA, TAMBO GRANDE",TAMBO GRANDE,8,0.0,10.0,2015
"PIURA, PIURA, TAMBO GRANDE",TAMBO GRANDE,10,0.0,12.0,2015
"PIURA, PIURA, TAMBO GRANDE",TAMBO GRANDE,3,0.0,13.0,2015
"PIURA, PIURA, TAMBO GRANDE",TAMBO GRANDE,4,0.0,8.0,2015
"PIURA, PIURA, TAMBO GRANDE",TAMBO GRANDE,2,0.0,7.0,2015
"PIURA, PIURA, TAMBO GRANDE",TAMBO GRANDE,1,0.0,3.0,2015
"PIURA, SECHURA, BELLAVISTA DE LA UNION",BELLAVISTA DE LA UNION,13,5.92066,14.0,2015
"PIURA, SECHURA, BELLAVISTA DE LA UNION",BELLAVISTA DE LA UNION,14,5.92066,6.0,2015
"PIURA, SECHURA, BELLAVISTA DE LA UNION",BELLAVISTA DE LA UNION,15,0.0,7.0,2015
"PIURA, SECHURA, BELLAVISTA DE LA UNION",BELLAVISTA DE LA UNION,37,0.0,1.0,2015
"PIURA, SECHURA, BELLAVISTA DE LA UNION",BELLAVISTA DE LA UNION,16,0.0,3.0,2015
"PIURA, SECHURA, BELLAVISTA DE LA UNION",BELLAVISTA DE LA UNION,39,0.0,1.0,2015
"PIURA, SECHURA, BELLAVISTA DE LA UNION",BELLAVISTA DE LA UNION,12,0.0,2.0,2015
"PIURA, SECHURA, BELLAVISTA DE LA UNION",BELLAVISTA DE LA UNION,18,0.0,2.0,2015
"PIURA, SECHURA, BELLAVISTA DE LA UNION",BELLAVISTA DE LA UNION,17,0.0,1.0,2015
"PIURA, SECHURA, BELLAVISTA DE LA UNION",BELLAVISTA DE LA UNION,20,0.0,1.0,2015
"PIURA, SECHURA, BELLAVISTA DE LA UNION",BELLAVISTA DE LA UNION,38,0.0,0.0,2015
"PIURA, SECHURA, BELLAVISTA DE LA UNION",BELLAVISTA DE LA UNION,40,0.0,0.0,2015
"PIURA, SECHURA, BELLAVISTA DE LA UNION",BELLAVISTA DE LA UNION,41,0.0,0.0,2015
"PIURA, SECHURA, BELLAVISTA DE LA UNION",BELLAVISTA DE LA UNION,42,0.0,0.0,2015
"PIURA, SECHURA, BELLAVISTA DE LA UNION",BELLAVISTA DE LA UNION,43,0.0,0.0,2015
"PIURA, SECHURA, BELLAVISTA DE LA UNION",BELLAVISTA DE LA UNION,44,0.0,0.0,2015
"PIURA, SECHURA, BELLAVISTA DE LA UNION",BELLAVISTA DE LA UNION,45,65.1273,0.0,2015
"PIURA, SECHURA, BELLAVISTA DE LA UNION",BELLAVISTA DE LA UNION,46,88.8099,0.0,2015
"PIURA, SECHURA, BELLAVISTA DE LA UNION",BELLAVISTA DE LA UNION,47,0.0,0.0,2015
"PIURA, SECHURA, BELLAVISTA DE LA UNION",BELLAVISTA DE LA UNION,48,0.0,0.0,2015
"PIURA, SECHURA, BELLAVISTA DE LA UNION",BELLAVISTA DE LA UNION,49,0.0,0.0,2015
"PIURA, SECHURA, BELLAVISTA DE LA UNION",BELLAVISTA DE LA UNION,50,0.0,0.0,2015
"PIURA, SECHURA, BELLAVISTA DE LA UNION",BELLAVISTA DE LA UNION,51,35.524,0.0,2015
"PIURA, SECHURA, BELLAVISTA DE LA UNION",BELLAVISTA DE LA UNION,52,0.0,0.0,2015
"PIURA, SECHURA, BELLAVISTA DE LA UNION",BELLAVISTA DE LA UNION,53,0.0,0.0,2015
"PIURA, SECHURA, BELLAVISTA DE LA UNION",BELLAVISTA DE LA UNION,36,0.0,0.0,2015
"PIURA, SECHURA, BELLAVISTA DE LA UNION",BELLAVISTA DE LA UNION,35,0.0,0.0,2015
"PIURA, SECHURA, BELLAVISTA DE LA UNION",BELLAVISTA DE LA UNION,22,0.0,0.0,2015
"PIURA, SECHURA, BELLAVISTA DE LA UNION",BELLAVISTA DE LA UNION,23,0.0,0.0,2015
"PIURA, SECHURA, BELLAVISTA DE LA UNION",BELLAVISTA DE LA UNION,24,0.0,0.0,2015
"PIURA, SECHURA, BELLAVISTA DE LA UNION",BELLAVISTA DE LA UNION,25,0.0,0.0,2015
"PIURA, SECHURA, BELLAVISTA DE LA UNION",BELLAVISTA DE LA UNION,26,65.1273,0.0,2015
"PIURA, SECHURA, BELLAVISTA DE LA UNION",BELLAVISTA DE LA UNION,27,0.0,0.0,2015
"PIURA, SECHURA, BELLAVISTA DE LA UNION",BELLAVISTA DE LA UNION,28,0.0,0.0,2015
"PIURA, SECHURA, BELLAVISTA DE LA UNION",BELLAVISTA DE LA UNION,29,0.0,0.0,2015
"PIURA, SECHURA, BELLAVISTA DE LA UNION",BELLAVISTA DE LA UNION,30,0.0,0.0,2015
"PIURA, SECHURA, BELLAVISTA DE LA UNION",BELLAVISTA DE LA UNION,31,0.0,0.0,2015
"PIURA, SECHURA, BELLAVISTA DE LA UNION",BELLAVISTA DE LA UNION,32,0.0,0.0,2015
"PIURA, SECHURA, BELLAVISTA DE LA UNION",BELLAVISTA DE LA UNION,33,0.0,0.0,2015
"PIURA, SECHURA, BELLAVISTA DE LA UNION",BELLAVISTA DE LA UNION,34,0.0,0.0,2015
"PIURA, SECHURA, BELLAVISTA DE LA UNION",BELLAVISTA DE LA UNION,21,0.0,0.0,2015
"PIURA, SECHURA, BELLAVISTA DE LA UNION",BELLAVISTA DE LA UNION,19,0.0,0.0,2015
"PIURA, SECHURA, BELLAVISTA DE LA UNION",BELLAVISTA DE LA UNION,1,0.0,0.0,2015
"PIURA, SECHURA, BELLAVISTA DE LA UNION",BELLAVISTA DE LA UNION,11,0.0,0.0,2015
"PIURA, SECHURA, BELLAVISTA DE LA UNION",BELLAVISTA DE LA UNION,10,0.0,0.0,2015
"PIURA, SECHURA, BELLAVISTA DE LA UNION",BELLAVISTA DE LA UNION,9,0.0,0.0,2015
"PIURA, SECHURA, BELLAVISTA DE LA UNION",BELLAVISTA DE LA UNION,8,0.0,0.0,2015
"PIURA, SECHURA, BELLAVISTA DE LA UNION",BELLAVISTA DE LA UNION,7,0.0,0.0,2015
"PIURA, SECHURA, BELLAVISTA DE LA UNION",BELLAVISTA DE LA UNION,6,0.0,0.0,2015
"PIURA, SECHURA, BELLAVISTA DE LA UNION",BELLAVISTA DE LA UNION,5,0.0,0.0,2015
"PIURA, SECHURA, BELLAVISTA DE LA UNION",BELLAVISTA DE LA UNION,4,0.0,0.0,2015
"PIURA, SECHURA, BELLAVISTA DE LA UNION",BELLAVISTA DE LA UNION,3,0.0,0.0,2015
"PIURA, SECHURA, BELLAVISTA DE LA UNION",BELLAVISTA DE LA UNION,2,0.0,0.0,2015
"CAJAMARCA, JAEN, JAEN",JAEN,15,29.9222,3.0,2015
"CAJAMARCA, JAEN, JAEN",JAEN,19,0.0,11.0,2015
"CAJAMARCA, JAEN, JAEN",JAEN,31,0.0,3.0,2015
"CAJAMARCA, JAEN, JAEN",JAEN,32,0.0,8.0,2015
"CAJAMARCA, JAEN, JAEN",JAEN,42,0.0,5.0,2015
"CAJAMARCA, JAEN, JAEN",JAEN,41,0.0,1.0,2015
"CAJAMARCA, JAEN, JAEN",JAEN,28,0.0,8.0,2015
"CAJAMARCA, JAEN, JAEN",JAEN,43,0.0,4.0,2015
"CAJAMARCA, JAEN, JAEN",JAEN,24,0.0,16.0,2015
"CAJAMARCA, JAEN, JAEN",JAEN,25,0.0,8.0,2015
"CAJAMARCA, JAEN, JAEN",JAEN,26,0.0,8.0,2015
"CAJAMARCA, JAEN, JAEN",JAEN,23,0.0,13.0,2015
"CAJAMARCA, JAEN, JAEN",JAEN,27,0.0,8.0,2015
"CAJAMARCA, JAEN, JAEN",JAEN,30,0.0,3.0,2015
"CAJAMARCA, JAEN, JAEN",JAEN,33,0.0,4.0,2015
"CAJAMARCA, JAEN, JAEN",JAEN,38,0.0,3.0,2015
"CAJAMARCA, JAEN, JAEN",JAEN,39,0.0,3.0,2015
"CAJAMARCA, JAEN, JAEN",JAEN,44,0.0,3.0,2015
"CAJAMARCA, JAEN, JAEN",JAEN,9,0.0,4.0,2015
"CAJAMARCA, JAEN, JAEN",JAEN,20,0.0,7.0,2015
"CAJAMARCA, JAEN, JAEN",JAEN,21,0.0,8.0,2015
"CAJAMARCA, JAEN, JAEN",JAEN,22,0.0,7.0,2015
"CAJAMARCA, JAEN, JAEN",JAEN,4,0.0,6.0,2015
"CAJAMARCA, JAEN, JAEN",JAEN,5,0.0,5.0,2015
"CAJAMARCA, JAEN, JAEN",JAEN,6,0.0,4.0,2015
"CAJAMARCA, JAEN, JAEN",JAEN,10,0.0,5.0,2015
"CAJAMARCA, JAEN, JAEN",JAEN,40,0.0,2.0,2015
"CAJAMARCA, JAEN, JAEN",JAEN,48,0.0,2.0,2015
"CAJAMARCA, JAEN, JAEN",JAEN,16,0.0,5.0,2015
"CAJAMARCA, JAEN, JAEN",JAEN,18,0.0,6.0,2015
"CAJAMARCA, JAEN, JAEN",JAEN,29,0.0,2.0,2015
"CAJAMARCA, JAEN, JAEN",JAEN,36,0.0,2.0,2015
"CAJAMARCA, JAEN, JAEN",JAEN,45,0.0,2.0,2015
"CAJAMARCA, JAEN, JAEN",JAEN,8,0.0,2.0,2015
"CAJAMARCA, JAEN, JAEN",JAEN,11,0.0,2.0,2015
"CAJAMARCA, JAEN, JAEN",JAEN,14,0.0,2.0,2015
"CAJAMARCA, JAEN, JAEN",JAEN,17,0.0,2.0,2015
"CAJAMARCA, JAEN, JAEN",JAEN,3,0.0,2.0,2015
"CAJAMARCA, JAEN, JAEN",JAEN,34,0.0,0.0,2015
"CAJAMARCA, JAEN, JAEN",JAEN,35,0.0,0.0,2015
"CAJAMARCA, JAEN, JAEN",JAEN,37,0.0,1.0,2015
"CAJAMARCA, JAEN, JAEN",JAEN,46,0.0,1.0,2015
"CAJAMARCA, JAEN, JAEN",JAEN,47,0.0,0.0,2015
"CAJAMARCA, JAEN, JAEN",JAEN,49,0.0,0.0,2015
"CAJAMARCA, JAEN, JAEN",JAEN,50,0.0,1.0,2015
"CAJAMARCA, JAEN, JAEN",JAEN,51,0.0,0.0,2015
"CAJAMARCA, JAEN, JAEN",JAEN,52,0.0,0.0,2015
"CAJAMARCA, JAEN, JAEN",JAEN,53,0.0,0.0,2015
"CAJAMARCA, JAEN, JAEN",JAEN,7,0.0,1.0,2015
"CAJAMARCA, JAEN, JAEN",JAEN,12,0.0,0.0,2015
"CAJAMARCA, JAEN, JAEN",JAEN,13,0.0,1.0,2015
"CAJAMARCA, JAEN, JAEN",JAEN,1,0.0,1.0,2015
"CAJAMARCA, JAEN, JAEN",JAEN,2,0.0,0.0,2015
"MADRE DE DIOS, TAMBOPATA, TAMBOPATA",TAMBOPATA,5,0.0,7.0,2015
"MADRE DE DIOS, TAMBOPATA, TAMBOPATA",TAMBOPATA,6,0.0,6.0,2015
"MADRE DE DIOS, TAMBOPATA, TAMBOPATA",TAMBOPATA,11,0.0,13.0,2015
"MADRE DE DIOS, TAMBOPATA, TAMBOPATA",TAMBOPATA,10,0.0,11.0,2015
"MADRE DE DIOS, TAMBOPATA, TAMBOPATA",TAMBOPATA,14,0.0,18.0,2015
"MADRE DE DIOS, TAMBOPATA, TAMBOPATA",TAMBOPATA,17,0.0,34.0,2015
"MADRE DE DIOS, TAMBOPATA, TAMBOPATA",TAMBOPATA,34,0.0,0.0,2015
"MADRE DE DIOS, TAMBOPATA, TAMBOPATA",TAMBOPATA,32,0.0,1.0,2015
"MADRE DE DIOS, TAMBOPATA, TAMBOPATA",TAMBOPATA,30,0.0,1.0,2015
"MADRE DE DIOS, TAMBOPATA, TAMBOPATA",TAMBOPATA,28,0.0,2.0,2015
"MADRE DE DIOS, TAMBOPATA, TAMBOPATA",TAMBOPATA,31,0.0,2.0,2015
"MADRE DE DIOS, TAMBOPATA, TAMBOPATA",TAMBOPATA,38,0.0,2.0,2015
"MADRE DE DIOS, TAMBOPATA, TAMBOPATA",TAMBOPATA,29,0.0,3.0,2015
"MADRE DE DIOS, TAMBOPATA, TAMBOPATA",TAMBOPATA,35,0.0,3.0,2015
"MADRE DE DIOS, TAMBOPATA, TAMBOPATA",TAMBOPATA,40,0.0,3.0,2015
"MADRE DE DIOS, TAMBOPATA, TAMBOPATA",TAMBOPATA,20,0.0,15.0,2015
"MADRE DE DIOS, TAMBOPATA, TAMBOPATA",TAMBOPATA,24,0.0,13.0,2015
"MADRE DE DIOS, TAMBOPATA, TAMBOPATA",TAMBOPATA,25,0.0,11.0,2015
"MADRE DE DIOS, TAMBOPATA, TAMBOPATA",TAMBOPATA,26,0.0,8.0,2015
"MADRE DE DIOS, TAMBOPATA, TAMBOPATA",TAMBOPATA,33,0.0,5.0,2015
"MADRE DE DIOS, TAMBOPATA, TAMBOPATA",TAMBOPATA,41,0.0,4.0,2015
"MADRE DE DIOS, TAMBOPATA, TAMBOPATA",TAMBOPATA,45,0.0,4.0,2015
"MADRE DE DIOS, TAMBOPATA, TAMBOPATA",TAMBOPATA,4,0.0,6.0,2015
"MADRE DE DIOS, TAMBOPATA, TAMBOPATA",TAMBOPATA,21,0.0,21.0,2015
"MADRE DE DIOS, TAMBOPATA, TAMBOPATA",TAMBOPATA,22,0.0,20.0,2015
"MADRE DE DIOS, TAMBOPATA, TAMBOPATA",TAMBOPATA,23,0.0,21.0,2015
"MADRE DE DIOS, TAMBOPATA, TAMBOPATA",TAMBOPATA,27,0.0,11.0,2015
"MADRE DE DIOS, TAMBOPATA, TAMBOPATA",TAMBOPATA,37,0.0,4.0,2015
"MADRE DE DIOS, TAMBOPATA, TAMBOPATA",TAMBOPATA,39,0.0,6.0,2015
"MADRE DE DIOS, TAMBOPATA, TAMBOPATA",TAMBOPATA,42,0.0,4.0,2015
"MADRE DE DIOS, TAMBOPATA, TAMBOPATA",TAMBOPATA,44,0.0,4.0,2015
"MADRE DE DIOS, TAMBOPATA, TAMBOPATA",TAMBOPATA,2,0.0,8.0,2015
"MADRE DE DIOS, TAMBOPATA, TAMBOPATA",TAMBOPATA,7,0.0,16.0,2015
"MADRE DE DIOS, TAMBOPATA, TAMBOPATA",TAMBOPATA,8,0.0,16.0,2015
"MADRE DE DIOS, TAMBOPATA, TAMBOPATA",TAMBOPATA,13,0.0,18.0,2015
"MADRE DE DIOS, TAMBOPATA, TAMBOPATA",TAMBOPATA,15,0.0,30.0,2015
"MADRE DE DIOS, TAMBOPATA, TAMBOPATA",TAMBOPATA,19,0.27001,25.0,2015
"MADRE DE DIOS, TAMBOPATA, TAMBOPATA",TAMBOPATA,43,0.0,5.0,2015
"MADRE DE DIOS, TAMBOPATA, TAMBOPATA",TAMBOPATA,9,0.0,19.0,2015
"MADRE DE DIOS, TAMBOPATA, TAMBOPATA",TAMBOPATA,16,0.27001,31.0,2015
"MADRE DE DIOS, TAMBOPATA, TAMBOPATA",TAMBOPATA,18,0.27001,37.0,2015
"MADRE DE DIOS, TAMBOPATA, TAMBOPATA",TAMBOPATA,36,0.810031,8.0,2015
"MADRE DE DIOS, TAMBOPATA, TAMBOPATA",TAMBOPATA,46,0.0,8.0,2015
"MADRE DE DIOS, TAMBOPATA, TAMBOPATA",TAMBOPATA,47,0.0,15.0,2015
"MADRE DE DIOS, TAMBOPATA, TAMBOPATA",TAMBOPATA,48,0.0,22.0,2015
"MADRE DE DIOS, TAMBOPATA, TAMBOPATA",TAMBOPATA,53,0.0,0.0,2015
"MADRE DE DIOS, TAMBOPATA, TAMBOPATA",TAMBOPATA,12,0.0,17.0,2015
"MADRE DE DIOS, TAMBOPATA, TAMBOPATA",TAMBOPATA,52,0.27001,31.0,2015
"MADRE DE DIOS, TAMBOPATA, TAMBOPATA",TAMBOPATA,49,0.540021,26.0,2015
"MADRE DE DIOS, TAMBOPATA, TAMBOPATA",TAMBOPATA,51,0.0,23.0,2015
"MADRE DE DIOS, TAMBOPATA, TAMBOPATA",TAMBOPATA,50,0.0,31.0,2015
"MADRE DE DIOS, TAMBOPATA, TAMBOPATA",TAMBOPATA,3,0.0,8.0,2015
"MADRE DE DIOS, TAMBOPATA, TAMBOPATA",TAMBOPATA,1,0.0,10.0,2015
"PASCO, OXAPAMPA, CONSTITUCION",CONSTITUCION,40,10.174,1.0,2015
"PASCO, OXAPAMPA, CONSTITUCION",CONSTITUCION,9,10.174,0.0,2015
"PASCO, OXAPAMPA, CONSTITUCION",CONSTITUCION,10,15.261,0.0,2015
"PASCO, OXAPAMPA, CONSTITUCION",CONSTITUCION,11,14.4131,0.0,2015
"PASCO, OXAPAMPA, CONSTITUCION",CONSTITUCION,12,15.261,0.0,2015
"PASCO, OXAPAMPA, CONSTITUCION",CONSTITUCION,13,16.9566,0.0,2015
"PASCO, OXAPAMPA, CONSTITUCION",CONSTITUCION,14,19.5001,0.0,2015
"PASCO, OXAPAMPA, CONSTITUCION",CONSTITUCION,15,19.5001,0.0,2015
"PASCO, OXAPAMPA, CONSTITUCION",CONSTITUCION,16,22.0436,0.0,2015
"PASCO, OXAPAMPA, CONSTITUCION",CONSTITUCION,17,42.3916,0.0,2015
"PASCO, OXAPAMPA, CONSTITUCION",CONSTITUCION,53,50.022,0.0,2015
"PASCO, OXAPAMPA, CONSTITUCION",CONSTITUCION,52,3.39132,2.0,2015
"PASCO, OXAPAMPA, CONSTITUCION",CONSTITUCION,50,14.4131,1.0,2015
"PASCO, OXAPAMPA, CONSTITUCION",CONSTITUCION,51,15.261,2.0,2015
"PASCO, OXAPAMPA, CONSTITUCION",CONSTITUCION,2,27.9784,0.0,2015
"PASCO, OXAPAMPA, CONSTITUCION",CONSTITUCION,3,36.4567,0.0,2015
"PASCO, OXAPAMPA, CONSTITUCION",CONSTITUCION,5,34.7611,0.0,2015
"PASCO, OXAPAMPA, CONSTITUCION",CONSTITUCION,6,37.3046,0.0,2015
"PASCO, OXAPAMPA, CONSTITUCION",CONSTITUCION,7,25.4349,0.0,2015
"PASCO, OXAPAMPA, CONSTITUCION",CONSTITUCION,8,27.9784,0.0,2015
"PASCO, OXAPAMPA, CONSTITUCION",CONSTITUCION,1,27.9784,1.0,2015
"PASCO, OXAPAMPA, CONSTITUCION",CONSTITUCION,4,30.5219,1.0,2015
"PASCO, OXAPAMPA, CONSTITUCION",CONSTITUCION,22,50.8699,1.0,2015
"PASCO, OXAPAMPA, CONSTITUCION",CONSTITUCION,44,37.3046,0.0,2015
"PASCO, OXAPAMPA, CONSTITUCION",CONSTITUCION,45,39.8481,0.0,2015
"PASCO, OXAPAMPA, CONSTITUCION",CONSTITUCION,46,49.1742,0.0,2015
"PASCO, OXAPAMPA, CONSTITUCION",CONSTITUCION,47,47.4785,0.0,2015
"PASCO, OXAPAMPA, CONSTITUCION",CONSTITUCION,48,66.1308,0.0,2015
"PASCO, OXAPAMPA, CONSTITUCION",CONSTITUCION,18,58.5004,0.0,2015
"PASCO, OXAPAMPA, CONSTITUCION",CONSTITUCION,19,71.2178,0.0,2015
"PASCO, OXAPAMPA, CONSTITUCION",CONSTITUCION,20,60.196,0.0,2015
"PASCO, OXAPAMPA, CONSTITUCION",CONSTITUCION,21,40.6959,0.0,2015
"PASCO, OXAPAMPA, CONSTITUCION",CONSTITUCION,23,27.1306,0.0,2015
"PASCO, OXAPAMPA, CONSTITUCION",CONSTITUCION,24,59.3482,0.0,2015
"PASCO, OXAPAMPA, CONSTITUCION",CONSTITUCION,25,48.3264,0.0,2015
"PASCO, OXAPAMPA, CONSTITUCION",CONSTITUCION,26,79.6961,0.0,2015
"PASCO, OXAPAMPA, CONSTITUCION",CONSTITUCION,27,77.1526,0.0,2015
"PASCO, OXAPAMPA, CONSTITUCION",CONSTITUCION,28,3.39132,0.0,2015
"PASCO, OXAPAMPA, CONSTITUCION",CONSTITUCION,29,5.08699,0.0,2015
"PASCO, OXAPAMPA, CONSTITUCION",CONSTITUCION,30,3.39132,0.0,2015
"PASCO, OXAPAMPA, CONSTITUCION",CONSTITUCION,31,5.93482,0.0,2015
"PASCO, OXAPAMPA, CONSTITUCION",CONSTITUCION,32,4.23916,0.0,2015
"PASCO, OXAPAMPA, CONSTITUCION",CONSTITUCION,33,6.78265,0.0,2015
"PASCO, OXAPAMPA, CONSTITUCION",CONSTITUCION,34,11.8696,0.0,2015
"PASCO, OXAPAMPA, CONSTITUCION",CONSTITUCION,35,14.4131,0.0,2015
"PASCO, OXAPAMPA, CONSTITUCION",CONSTITUCION,36,14.4131,0.0,2015
"PASCO, OXAPAMPA, CONSTITUCION",CONSTITUCION,37,8.47831,0.0,2015
"PASCO, OXAPAMPA, CONSTITUCION",CONSTITUCION,38,17.8045,0.0,2015
"PASCO, OXAPAMPA, CONSTITUCION",CONSTITUCION,39,10.174,0.0,2015
"PASCO, OXAPAMPA, CONSTITUCION",CONSTITUCION,41,25.4349,0.0,2015
"PASCO, OXAPAMPA, CONSTITUCION",CONSTITUCION,42,15.261,0.0,2015
"PASCO, OXAPAMPA, CONSTITUCION",CONSTITUCION,43,32.2176,0.0,2015
"PASCO, OXAPAMPA, CONSTITUCION",CONSTITUCION,49,22.8914,0.0,2015
"PIURA, SULLANA, SULLANA",SULLANA,21,219.884,346.0,2015
"PIURA, SULLANA, SULLANA",SULLANA,20,329.826,330.0,2015
"PIURA, SULLANA, SULLANA",SULLANA,27,109.942,139.0,2015
"PIURA, SULLANA, SULLANA",SULLANA,46,94.2359,3.0,2015
"PIURA, SULLANA, SULLANA",SULLANA,39,62.8239,9.0,2015
"PIURA, SULLANA, SULLANA",SULLANA,38,62.8239,11.0,2015
"PIURA, SULLANA, SULLANA",SULLANA,18,47.118,259.0,2015
"PIURA, SULLANA, SULLANA",SULLANA,14,31.412,44.0,2015
"PIURA, SULLANA, SULLANA",SULLANA,17,31.412,197.0,2015
"PIURA, SULLANA, SULLANA",SULLANA,28,31.412,72.0,2015
"PIURA, SULLANA, SULLANA",SULLANA,30,47.118,43.0,2015
"PIURA, SULLANA, SULLANA",SULLANA,22,31.412,361.0,2015
"PIURA, SULLANA, SULLANA",SULLANA,23,47.118,341.0,2015
"PIURA, SULLANA, SULLANA",SULLANA,24,47.118,278.0,2015
"PIURA, SULLANA, SULLANA",SULLANA,25,15.706,237.0,2015
"PIURA, SULLANA, SULLANA",SULLANA,26,15.706,166.0,2015
"PIURA, SULLANA, SULLANA",SULLANA,29,15.706,59.0,2015
"PIURA, SULLANA, SULLANA",SULLANA,32,15.706,23.0,2015
"PIURA, SULLANA, SULLANA",SULLANA,37,15.706,14.0,2015
"PIURA, SULLANA, SULLANA",SULLANA,31,15.706,17.0,2015
"PIURA, SULLANA, SULLANA",SULLANA,33,15.706,15.0,2015
"PIURA, SULLANA, SULLANA",SULLANA,35,15.706,15.0,2015
"PIURA, SULLANA, SULLANA",SULLANA,36,15.706,15.0,2015
"PIURA, SULLANA, SULLANA",SULLANA,34,0.0,13.0,2015
"PIURA, SULLANA, SULLANA",SULLANA,41,0.0,7.0,2015
"PIURA, SULLANA, SULLANA",SULLANA,44,0.0,7.0,2015
"PIURA, SULLANA, SULLANA",SULLANA,43,0.0,1.0,2015
"PIURA, SULLANA, SULLANA",SULLANA,51,0.0,1.0,2015
"PIURA, SULLANA, SULLANA",SULLANA,52,0.0,0.0,2015
"PIURA, SULLANA, SULLANA",SULLANA,53,0.0,0.0,2015
"PIURA, SULLANA, SULLANA",SULLANA,45,0.0,3.0,2015
"PIURA, SULLANA, SULLANA",SULLANA,48,0.0,2.0,2015
"PIURA, SULLANA, SULLANA",SULLANA,49,0.0,2.0,2015
"PIURA, SULLANA, SULLANA",SULLANA,50,0.0,2.0,2015
"PIURA, SULLANA, SULLANA",SULLANA,42,0.0,4.0,2015
"PIURA, SULLANA, SULLANA",SULLANA,47,0.0,3.0,2015
"PIURA, SULLANA, SULLANA",SULLANA,40,0.0,6.0,2015
"PIURA, SULLANA, SULLANA",SULLANA,19,0.0,255.0,2015
"PIURA, SULLANA, SULLANA",SULLANA,16,0.0,163.0,2015
"PIURA, SULLANA, SULLANA",SULLANA,15,0.0,95.0,2015
"PIURA, SULLANA, SULLANA",SULLANA,12,0.0,31.0,2015
"PIURA, SULLANA, SULLANA",SULLANA,10,0.0,23.0,2015
"PIURA, SULLANA, SULLANA",SULLANA,13,0.0,32.0,2015
"PIURA, SULLANA, SULLANA",SULLANA,11,0.0,27.0,2015
